"inc_borough","cong_dist","al_source_desc","al_index_desc","highest_al_level","inc_class_group","inc_resp_min_qy","engines_assigned","ladders_assigned","others_units_assigned","emergency_min_qy","day_type","working_hour","time_of_day","tua_is_one"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",3.28333333333333,1,0,0,13.7,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",5.85,4,2,1,54.1833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","S_F",1.83333333333333,4,2,1,17.35,"Weekday","TRUE","Afternoon","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",16.15,2,0,0,6.28333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonS_F",3.65,3,1,1,102.266666666667,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",2.7,3,2,1,8.91666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonS_F",3.93333333333333,1,0,0,3.28333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","EMS","Initial Alarm","First Alarm","M_E",5.16666666666667,1,0,0,64.0666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","11","EMS","Initial Alarm","First Alarm","M_E",5.61666666666667,1,0,0,9.75,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",8.8,0,1,0,6.36666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",6.35,1,1,0,20.2333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",4.88333333333333,3,2,1,16.6333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.08333333333333,1,0,1,14.35,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6.51666666666667,2,1,1,11.9166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","3","PHONE","Initial Alarm","First Alarm","S_F",3.31666666666667,4,2,1,88.6666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",7.75,2,2,2,16.5666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",8.55,0,1,0,5.1,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","S_F",7.21666666666667,1,1,0,4.48333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.23333333333333,1,1,1,10.1166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",3.75,1,1,0,16.5833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.85,0,1,0,11.5333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",7.4,1,1,0,9.26666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.4,4,2,1,20.7166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","M_E",18.2333333333333,1,0,0,18.7333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","S_F",3.35,3,2,1,19.2333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","11","EMS-911","Initial Alarm","First Alarm","M_E",5.98333333333333,1,0,0,69.9,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",4.5,1,0,0,8.85,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",5.4,1,0,0,32,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",3.86666666666667,1,0,0,9.15,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",12.1333333333333,1,1,0,16.6666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",4.5,2,2,1,5.1,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.3,0,1,0,14.6166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","NonM_E",5.3,1,0,0,4.5,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.81666666666667,1,1,0,15.3333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.28333333333333,1,1,1,12.5166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",4.58333333333333,1,1,0,59.9333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",7.63333333333333,3,2,1,27.15,"Weekday","TRUE","Afternoon","FALSE"
"Queens","3","Others","Initial Alarm","First Alarm","NonM_E",3.08333333333333,2,2,2,64.4166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.25,2,1,1,1.41666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonS_F",2.5,3,2,1,21.9166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",6.21666666666667,2,1,1,8.51666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",13.15,0,1,0,6.11666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","EMS-911","DEFAULT RECORD","First Alarm","M_E",5.85,1,0,0,0.7,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.7,1,0,1,4.4,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.3,1,1,0,9.15,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",8.88333333333333,0,1,0,16.4166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",3.65,0,1,0,12.05,"Weekday","TRUE","Afternoon","TRUE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",31.8166666666667,1,0,0,38.15,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",18.0166666666667,0,1,0,17.5833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","16","EMS","Initial Alarm","First Alarm","M_E",7.03333333333333,1,0,0,3.88333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",10.2,1,1,0,3.11666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonS_F",9.43333333333333,1,1,0,55.2166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",6.81666666666667,1,0,0,11.5833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","EMS-911","Initial Alarm","First Alarm","NonM_E",3.6,1,1,0,12.9666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.78333333333333,1,1,0,12.3,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",7.1,1,1,0,12.4333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",6.26666666666667,1,0,0,20.3833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",5.13333333333333,1,1,0,2.53333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",4.93333333333333,0,1,0,7.11666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS","Initial Alarm","First Alarm","M_E",6.9,1,0,0,12.35,"Weekday","TRUE","Afternoon","TRUE"
"Queens","7","PHONE","Initial Alarm","First Alarm","S_F",4.28333333333333,3,2,1,16.4833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",8.31666666666667,0,1,0,33.5166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","NonM_E",8.48333333333333,3,2,1,35.6333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.71666666666667,1,1,0,7.1,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","13","EMS","Initial Alarm","First Alarm","M_E",9.05,1,0,0,86.15,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.33333333333333,0,1,0,13.1666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","Others","Initial Alarm","First Alarm","NonM_E",9.81666666666667,0,0,2,4.03333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","NonM_E",5.23333333333333,1,1,0,22.3,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.45,0,1,0,28.5166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",13.6,1,0,0,4.95,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","Others","Initial Alarm","First Alarm","NonM_E",0.683333333333333,1,1,0,27.2,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","EMS-911","DEFAULT RECORD","First Alarm","M_E",1.18333333333333,1,0,0,3.33333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.78333333333333,0,1,0,19.55,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",5.1,0,1,1,11.7833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",11.2666666666667,1,0,0,2.4,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",5.65,1,0,0,1.51666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",11.65,0,1,0,4.11666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",6.93333333333333,2,0,0,2.18333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.81666666666667,1,0,0,5.51666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",5.68333333333333,1,0,0,9.41666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.18333333333333,1,1,0,6.11666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.48333333333333,2,2,1,5.85,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","CLASS-3","DEFAULT RECORD","First Alarm","NonM_MFAs",4.75,3,2,1,5.11666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.06666666666667,3,1,1,7.65,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",7.93333333333333,0,1,0,19.8,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","S_F",4.26666666666667,3,2,1,40.2,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",4.76666666666667,1,0,0,22.5666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","EMS","Initial Alarm","First Alarm","M_E",5.73333333333333,1,0,0,53.0833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6,0,1,0,26.2,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",3.75,1,0,0,3.51666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",0.85,0,1,0,0.233333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","EMS","DEFAULT RECORD","First Alarm","M_E",5.63333333333333,1,0,0,6.8,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","EMS","DEFAULT RECORD","First Alarm","M_E",7.45,1,0,0,2.4,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.51666666666667,0,1,0,15.1666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","Others","Initial Alarm","First Alarm","NonM_E",7.41666666666667,1,0,0,17.45,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",6.03333333333333,1,0,0,9.13333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","EMS-911","Initial Alarm","First Alarm","M_E",3.76666666666667,1,0,0,12.9333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",9.05,1,0,0,6,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.86666666666667,3,3,2,6.96666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.2,0,1,0,8.5,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",6.66666666666667,1,0,0,12.3333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","EMS-911","Initial Alarm","First Alarm","M_E",3.88333333333333,1,0,0,7.48333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",6.31666666666667,1,0,0,72.2333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","EMS-911","Initial Alarm","First Alarm","M_E",5.51666666666667,1,0,0,10.3166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",5.31666666666667,1,0,0,9.03333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonS_F",4.4,1,0,0,3.73333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","S_F",3.51666666666667,4,3,1,46.5166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","EMS","Initial Alarm","First Alarm","M_E",7.65,1,0,0,38.65,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.81666666666667,2,2,1,14.95,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",5.5,2,2,1,10.8833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",3.06666666666667,1,0,0,20.5,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",3.68333333333333,1,0,0,36.4,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",18.2666666666667,1,0,0,37.75,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS-911","DEFAULT RECORD","First Alarm","M_MFAs",5.26666666666667,1,0,0,6.31666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",5.56666666666667,1,0,0,40.9666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","EMS-911","Initial Alarm","First Alarm","M_E",2.83333333333333,1,0,0,0.866666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.35,2,2,1,20.65,"Weekday","TRUE","Afternoon","FALSE"
"Queens","14","PHONE","Initial Alarm","First Alarm","NonM_E",15.8,0,1,0,25.05,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.03333333333333,2,2,1,18.1833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",8.48333333333333,0,1,0,16.3333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","14","EMS-911","Initial Alarm","First Alarm","M_E",4.7,1,0,0,10.7,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",7.95,1,0,0,19.3833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",5.81666666666667,1,0,0,15.7833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",4.71666666666667,1,0,0,2.35,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS-911","Initial Alarm","First Alarm","M_E",12.5833333333333,1,0,0,48.9333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.13333333333333,2,1,1,9.25,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","EMS-911","Initial Alarm","First Alarm","M_E",4.03333333333333,1,0,0,26.5,"Weekday","TRUE","Afternoon","TRUE"
"Queens","14","EMS","Initial Alarm","First Alarm","M_E",6.75,1,0,0,4.15,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",8.48333333333333,1,0,0,5.5,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",5.23333333333333,1,0,0,29.65,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS-911","Initial Alarm","First Alarm","M_E",4.65,1,0,0,5.36666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",2.21666666666667,1,1,0,2.16666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","EMS-911","DEFAULT RECORD","First Alarm","M_E",6.98333333333333,1,0,0,2.35,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","S_F",3.08333333333333,3,2,1,16.3,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","EMS-911","Initial Alarm","First Alarm","M_E",9.26666666666667,1,0,0,29.45,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.33333333333333,2,2,1,31.2,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.8,2,2,2,14.3,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","14","EMS","DEFAULT RECORD","First Alarm","M_E",7.23333333333333,1,0,0,19.9166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.55,1,1,1,16.45,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",5.85,1,0,0,21.45,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","EMS-911","Initial Alarm","First Alarm","M_E",3.6,1,0,0,10.05,"Weekday","TRUE","Afternoon","TRUE"
"Queens","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.65,1,1,1,14.0166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","11","PHONE","Initial Alarm","First Alarm","NonM_E",5.43333333333333,2,2,1,13.0666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.2,0,1,2,18.5166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","NonM_E",4,1,1,0,10.2,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",3.78333333333333,1,0,0,13.5,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",7.06666666666667,0,1,0,33.0833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","11","EMS-911","Initial Alarm","First Alarm","NonM_E",3.63333333333333,1,0,0,3.58333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",7.48333333333333,0,1,0,29.6166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",5.28333333333333,1,0,0,5.5,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","EMS-911","Initial Alarm","First Alarm","M_E",4.3,1,0,0,26.2833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",5.26666666666667,1,1,0,2.61666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",7.33333333333333,1,1,0,20.4166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","14","EMS-911","DEFAULT RECORD","First Alarm","M_MFAs",3.03333333333333,1,0,0,4.13333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",2.18333333333333,1,0,0,12.0666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.95,0,1,0,6.1,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",5.7,1,0,0,57.7833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","EMS","Initial Alarm","First Alarm","M_E",5.85,1,0,0,2.46666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonS_F",4.36666666666667,2,0,0,15.0833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",6.81666666666667,1,0,0,13.2666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","Others","Initial Alarm","First Alarm","NonM_E",2.06666666666667,1,0,0,10.95,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",3.73333333333333,1,1,0,3.93333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",3.8,0,1,0,5.93333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","CLASS-3","DEFAULT RECORD","First Alarm","NonM_MFAs",4.55,3,2,1,8.4,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.21666666666667,0,1,0,12.0166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",3.2,0,1,0,14.3,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",4.93333333333333,2,2,0,3.55,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",5.43333333333333,1,0,0,25.15,"Weekday","TRUE","Afternoon","TRUE"
"Queens","3","PHONE","Initial Alarm","First Alarm","NonM_E",4.45,0,1,0,16.6833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","10","PHONE","Initial Alarm","First Alarm","NonM_E",3.78333333333333,5,2,1,16.3666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","M_E",5.36666666666667,0,0,1,16.7833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.3,1,1,1,51.9166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","7","EMS-911","DEFAULT RECORD","First Alarm","M_E",5.78333333333333,1,0,0,1.83333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",4.33333333333333,1,0,0,7.1,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.25,0,1,0,5.51666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","13","EMS-911","DEFAULT RECORD","First Alarm","M_E",6.9,1,0,0,4.76666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","3","EMS-911","Initial Alarm","First Alarm","M_E",5.91666666666667,1,0,0,9.2,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",3.06666666666667,1,0,0,16.65,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","S_F",4.38333333333333,3,2,1,12.0833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.18333333333333,1,1,1,25.1166666666667,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.91666666666667,1,1,0,5.95,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",6.75,1,0,0,8.26666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",6.73333333333333,1,0,0,21.8166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.88333333333333,1,1,0,7.7,"Weekday","TRUE","Afternoon","FALSE"
